,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,stage,favorite_count,retweet_count,jpg_url,dog_type
224,828408677031882754,2017-02-06 01:03:14,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12,10,Bear,None,8368,1468,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner
225,828381636999917570,2017-02-05 23:15:47,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14,10,Doobert,doggo,13819,2540,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington_Terrier
226,828376505180889089,2017-02-05 22:55:23,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13,10,Beebop,None,8084,1210,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American_Staffordshire_Terrier
227,828372645993398273,2017-02-05 22:40:03,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12,10,Alexander,None,13706,3325,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,Malamute
228,828011680017821696,2017-02-04 22:45:42,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11,10,Brutus,None,11364,2441,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American_Staffordshire_Terrier
229,827933404142436356,2017-02-04 17:34:40,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12,10,Kona,pupper,22098,5958,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German_Shepherd
230,827653905312006145,2017-02-03 23:04:02,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12,10,Boots,None,16917,3414,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,Collie
231,827600520311402496,2017-02-03 19:31:54,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13,10,Tucker,None,8125,1080,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke
232,827324948884643840,2017-02-03 01:16:53,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12,10,Ralphie,None,17444,3490,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,Golden_Retriever
233,827199976799354881,2017-02-02 17:00:17,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13,10,Charlie,None,11609,2566,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great_Dane
234,826958653328592898,2017-02-02 01:01:21,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12,10,Loki,doggo,23675,5734,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,Golden_Retriever
235,826848821049180160,2017-02-01 17:44:55,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13,10,Cupid,doggo,40170,11805,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great_Pyrenees
236,826598365270007810,2017-02-01 01:09:42,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13,10,Pawnd,None,11076,2701,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French_Bulldog
237,826476773533745153,2017-01-31 17:06:32,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12,10,Pilot,doggo,20201,4801,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German_Shepherd
238,826240494070030336,2017-01-31 01:27:39,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11,10,None,None,14564,2957,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French_Bulldog
239,826204788643753985,2017-01-30 23:05:46,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13,10,None,doggo,5340,1070,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador_Retriever
240,825829644528148480,2017-01-29 22:15:05,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12,10,Toby,None,13974,2837,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great_Pyrenees
241,825535076884762624,2017-01-29 02:44:34,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14,10,None,puppo,56199,19563,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler
242,825147591692263424,2017-01-28 01:04:51,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13,10,Sweet,None,20129,5223,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese
243,825026590719483904,2017-01-27 17:04:02,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12,10,Pablo,puppo,6991,1477,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo_Dog
244,824775126675836928,2017-01-27 00:24:48,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12,10,Scooter,None,16440,4042,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border_Terrier
245,824663926340194305,2017-01-26 17:02:56,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13,10,Wilson,None,11068,1986,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English_Setter
246,824325613288833024,2017-01-25 18:38:36,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13,10,None,pupper,12961,11791,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke
247,823939628516474880,2017-01-24 17:04:50,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12,10,Cash,None,11712,3110,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,Schipperke
248,823699002998870016,2017-01-24 01:08:40,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12,10,Winston,None,13786,2764,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,Cairn
249,822872901745569793,2017-01-21 18:26:02,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13,10,None,puppo,132318,47958,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,Lakeland_Terrier
250,822859134160621569,2017-01-21 17:31:20,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12,10,Hobbes,None,14526,2611,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,Malinois
251,822610361945911296,2017-01-21 01:02:48,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12,10,None,None,16259,3409,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,Cocker_Spaniel
252,822489057087389700,2017-01-20 17:00:46,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13,10,Paisley,None,20023,7349,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,Samoyed
253,822462944365645825,2017-01-20 15:17:01,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14,10,Gabe,pupper,31684,17089,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Pomeranian
254,822244816520155136,2017-01-20 00:50:15,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11,10,None,None,38696,11350,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,Samoyed
255,821886076407029760,2017-01-19 01:04:45,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13,10,Jimison,None,12529,2682,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,Golden_Retriever
256,821765923262631936,2017-01-18 17:07:18,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13,10,Duchess,doggo,9285,1893,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,Golden_Retriever
257,821522889702862852,2017-01-18 01:01:34,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13,10,Harlso,None,8842,2021,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,Doberman
258,821407182352777218,2017-01-17 17:21:47,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14,10,Sundance,doggo,13026,5031,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,Irish_Setter
259,821149554670182400,2017-01-17 00:18:04,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12,10,Luca,None,9678,2309,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,German_Shepherd
260,821107785811234820,2017-01-16 21:32:06,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11,10,None,doggo,10596,2477,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Pomeranian
261,821044531881721856,2017-01-16 17:20:45,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12,10,Flash,None,13974,2622,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,Old_English_Sheepdog
262,820749716845686786,2017-01-15 21:49:15,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13,10,Sunny,None,34862,11466,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,Golden_Retriever
263,820314633777061888,2017-01-14 17:00:24,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14,10,None,None,3696,646,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,Gordon_Setter
264,819952236453363712,2017-01-13 17:00:21,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13,10,Oliver,puppo,5903,1361,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,American_Staffordshire_Terrier
265,819588359383371776,2017-01-12 16:54:26,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13,10,Jazzy,None,10556,2259,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,Cardigan
266,819347104292290561,2017-01-12 00:55:47,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,12,10,Anna,None,7982,1377,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Rottweiler
267,819227688460238848,2017-01-11 17:01:16,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12,10,Finn,None,25548,7694,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,Border_Terrier
268,819004803107983360,2017-01-11 02:15:36,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,14,10,Bo,doggo,95138,42045,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,Standard_Poodle
269,818627210458333184,2017-01-10 01:15:10,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13,10,Wafer,None,24481,8527,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Labrador_Retriever
270,818614493328580609,2017-01-10 00:24:38,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,12,10,Bear,None,10920,2965,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,Chihuahua
271,818259473185828864,2017-01-09 00:53:55,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12,10,Florence,None,12163,2611,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,Miniature_Schnauzer
272,818145370475810820,2017-01-08 17:20:31,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,11,10,Autumn,None,13621,2993,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,Golden_Retriever
273,817827839487737858,2017-01-07 20:18:46,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,13,10,Buddy,None,57371,31140,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,Cocker_Spaniel
274,817777686764523521,2017-01-07 16:59:28,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",13,10,Dido,doggo,11855,3071,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,Curly-Coated_Retriever
275,817536400337801217,2017-01-07 01:00:41,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",12,10,Eugene,None,13051,3488,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,Pug
276,817415592588222464,2017-01-06 17:00:38,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11,10,Strudel,None,6234,1122,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,Doberman
277,817171292965273600,2017-01-06 00:49:53,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13,10,Tebow,None,9650,2315,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,Golden_Retriever
278,817120970343411712,2017-01-05 21:29:55,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13,10,None,None,13331,3004,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,Saluki
279,817056546584727552,2017-01-05 17:13:55,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11,10,Chloe,None,9489,1916,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,Kelpie
280,816816676327063552,2017-01-05 01:20:46,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12,10,Timber,None,11030,2350,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,Malamute
281,816697700272001025,2017-01-04 17:27:59,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,12,10,Binky,None,10860,2529,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,Chihuahua
282,816336735214911488,2017-01-03 17:33:39,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11,10,Dudley,None,9529,2253,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,Labrador_Retriever
283,816091915477250048,2017-01-03 01:20:49,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12,10,Comet,None,9882,2490,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,Pomeranian
284,815990720817401858,2017-01-02 18:38:42,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",11,10,Jack,None,5526,1201,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,Chihuahua
285,815966073409433600,2017-01-02 17:00:46,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,13,10,None,pupper,24964,9846,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,Tibetan_Mastiff
286,815736392542261248,2017-01-02 01:48:06,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11,10,Akumi,None,10894,2607,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,Border_Collie
287,815639385530101762,2017-01-01 19:22:38,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,12,10,Titan,None,9130,1901,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,German_Shepherd
288,814986499976527872,2016-12-31 00:08:17,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11,10,Cooper,pupper,8447,1500,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,Dalmatian
289,814638523311648768,2016-12-30 01:05:33,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12,10,Olivia,None,12481,3119,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,Golden_Retriever
290,814530161257443328,2016-12-29 17:54:58,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12,10,Alf,None,9597,2143,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,Miniature_Poodle
291,814153002265309185,2016-12-28 16:56:16,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,12,10,Oshie,None,31880,10034,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,Golden_Retriever
292,813910438903693312,2016-12-28 00:52:25,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11,10,Chubbs,doggo,10296,2180,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,Siberian_Husky
293,813812741911748608,2016-12-27 18:24:12,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14,10,Gary,None,40231,16183,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,French_Bulldog
294,813800681631023104,2016-12-27 17:36:16,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12,10,Sky,None,9265,2042,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,Malamute
295,813217897535406080,2016-12-26 03:00:30,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13,10,Atlas,None,20708,8436,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,Samoyed
296,813202720496779264,2016-12-26 02:00:11,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11,10,None,doggo,10160,2079,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,Cocker_Spaniel
297,813187593374461952,2016-12-26 01:00:05,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13,10,None,None,22007,5063,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,Golden_Retriever
298,813142292504645637,2016-12-25 22:00:04,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13,10,None,None,9316,2714,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,Beagle
299,813127251579564032,2016-12-25 21:00:18,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11,10,None,doggo,13188,3628,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,Norwegian_Elkhound
300,813096984823349248,2016-12-25 19:00:02,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11,10,Rocky,doggo,11644,4187,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,Great_Dane
301,813081950185472002,2016-12-25 18:00:17,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11,10,Baron,None,10956,3201,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,Doberman
302,813066809284972545,2016-12-25 17:00:08,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12,10,Tyr,None,8825,2259,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,Toy_Terrier
303,813051746834595840,2016-12-25 16:00:16,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13,10,Bauer,None,23221,8455,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,Golden_Retriever
304,812781120811126785,2016-12-24 22:04:54,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10,10,Swagger,None,8342,2187,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,Bull_Mastiff
305,812709060537683968,2016-12-24 17:18:34,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12,10,Brandi,None,7344,1658,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,Irish_Setter
306,812372279581671427,2016-12-23 19:00:19,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13,10,Moe,None,15161,4230,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,Golden_Retriever
307,811985624773361665,2016-12-22 17:23:53,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11,10,Ted,None,8067,1642,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Staffordshire_Bullterrier
308,811744202451197953,2016-12-22 01:24:33,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13,10,Halo,None,8390,1873,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,Pekinese
309,811627233043480576,2016-12-21 17:39:46,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10,10,Augie,None,14210,3633,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,Beagle
310,811386762094317568,2016-12-21 01:44:13,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11,10,Craig,pupper,23211,7405,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,Pembroke
311,810896069567610880,2016-12-19 17:14:23,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11,10,Hunter,None,10057,2082,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,Flat-Coated_Retriever
312,810657578271330305,2016-12-19 01:26:42,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11,10,Pavlov,None,12150,3043,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,Malamute
313,810284430598270976,2016-12-18 00:43:57,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13,10,Phil,None,39481,13304,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,Malamute
314,810254108431155201,2016-12-17 22:43:27,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12,10,Gus,None,16308,3880,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,Staffordshire_Bullterrier
315,809920764300447744,2016-12-17 00:38:52,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10,10,None,None,17181,4498,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,Norwich_Terrier
316,809448704142938112,2016-12-15 17:23:04,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12,10,None,None,7693,1687,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,Greater_Swiss_Mountain_Dog
317,809220051211603969,2016-12-15 02:14:29,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12,10,Kyro,None,22165,6519,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,Pomeranian
318,809084759137812480,2016-12-14 17:16:53,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11,10,Wallace,None,14628,4029,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,Vizsla
319,808838249661788160,2016-12-14 00:57:20,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13,10,Ito,None,11221,3516,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,Rottweiler
320,808501579447930884,2016-12-13 02:39:32,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12,10,Koda,None,12533,2996,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,Airedale
321,808106460588765185,2016-12-12 00:29:28,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12,10,None,doggo,9671,2515,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,Golden_Retriever
322,808001312164028416,2016-12-11 17:31:39,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12,10,Cooper,None,13948,4075,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,Labrador_Retriever
